#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321ABECE0
#Date Time: 2024-11-29 08:55:14.451
#Sample rate: 5000Hz
#Samples: 20809
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1.85 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: -3 V Attenuation: 1 X
#Power Supplies: OFF
#Positive Supply: Rdy
#Voltage: 5 V
#Negative Supply: Rdy
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.5,2.659856423163545
-0.4998,2.81484694706781
-0.4996,2.814506308553735
-0.4994000000000001,2.81484694706781
-0.4992000000000001,2.814506308553735
-0.4990000000000001,2.814506308553735
-0.4988000000000001,2.814506308553735
-0.4986000000000002,2.814506308553735
-0.4984000000000002,2.814165670039659
-0.4982000000000002,2.814506308553734
-0.4980000000000002,2.814506308553735
-0.4977999999999998,2.81484694706781
-0.4975999999999998,2.81484694706781
-0.4973999999999998,2.81484694706781
-0.4971999999999999,2.81484694706781
-0.4969999999999999,2.81484694706781
-0.4967999999999999,2.814506308553735
-0.4965999999999999,2.814506308553735
-0.4964,2.815187585581885
-0.4962,2.81552822409596
-0.496,2.81552822409596
-0.4958,2.81552822409596
-0.4956,2.81552822409596
-0.4954000000000001,2.81552822409596
-0.4952000000000001,2.81484694706781
-0.4950000000000001,2.815187585581885
-0.4948000000000001,2.815187585581885
-0.4946000000000002,2.81552822409596
-0.4944000000000002,2.81552822409596
-0.4942000000000002,2.81552822409596
-0.4940000000000002,2.81552822409596
-0.4937999999999998,2.815187585581886
-0.4935999999999998,2.815868862610035
-0.4933999999999998,2.81552822409596
-0.4931999999999999,2.81552822409596
-0.4929999999999999,2.815868862610036
-0.4927999999999999,2.81552822409596
-0.4925999999999999,2.81552822409596
-0.4923999999999999,2.81552822409596
-0.4922,2.81552822409596
-0.492,2.815868862610036
-0.4918,2.815868862610036
-0.4916,2.815868862610036
-0.4914000000000001,2.816209501124111
-0.4912000000000001,2.815868862610036
-0.4910000000000001,2.81552822409596
-0.4908000000000001,2.815868862610036
-0.4906000000000001,2.815868862610036
-0.4904000000000002,2.81552822409596
-0.4902000000000002,2.815868862610035
-0.4900000000000002,2.815868862610036
-0.4897999999999998,2.816209501124111
-0.4895999999999998,2.816209501124111
-0.4893999999999998,2.816209501124111
-0.4891999999999999,2.816209501124111
-0.4889999999999999,2.816209501124111
-0.4887999999999999,2.816209501124111
-0.4885999999999999,2.815868862610036
-0.4883999999999999,2.816209501124111
-0.4882,2.816209501124111
-0.488,2.816209501124111
-0.4878,2.816550139638187
-0.4876,2.816550139638187
-0.4874000000000001,2.816550139638187
-0.4872000000000001,2.816550139638187
-0.4870000000000001,2.816209501124111
-0.4868000000000001,2.816890778152262
-0.4866000000000001,2.816890778152262
-0.4864000000000002,2.817231416666337
-0.4862000000000002,2.817231416666337
-0.4860000000000002,2.817572055180412
-0.4857999999999998,2.817572055180412
-0.4855999999999998,2.817231416666337
-0.4853999999999998,2.817572055180412
-0.4851999999999999,2.817231416666337
-0.4849999999999999,2.817231416666337
-0.4847999999999999,2.817231416666337
-0.4845999999999999,2.817572055180412
-0.4843999999999999,2.817231416666337
-0.4842,2.817231416666337
-0.484,2.817231416666337
-0.4838,2.817231416666337
-0.4836,2.817572055180412
-0.4834000000000001,2.817572055180412
-0.4832000000000001,2.817572055180412
-0.4830000000000001,2.817572055180412
-0.4828000000000001,2.817231416666337
-0.4826000000000001,2.816890778152262
-0.4824000000000002,2.816890778152262
-0.4822000000000002,2.816550139638187
-0.4820000000000002,2.816550139638187
-0.4817999999999998,2.816890778152262
-0.4815999999999998,2.816890778152262
-0.4813999999999998,2.817231416666337
-0.4811999999999999,2.816890778152262
-0.4809999999999999,2.816890778152262
-0.4807999999999999,2.816890778152262
-0.4805999999999999,2.816209501124111
-0.4803999999999999,2.816209501124111
-0.4802,2.816550139638187
-0.48,2.816550139638187
-0.4798,2.816209501124111
-0.4796,2.816550139638187
-0.4794,2.816550139638187
-0.4792000000000001,2.816890778152262
-0.4790000000000001,2.816209501124111
-0.4788000000000001,2.816209501124111
-0.4786000000000001,2.816209501124111
-0.4784000000000002,2.816209501124111
-0.4782000000000002,2.815868862610036
-0.4780000000000002,2.816209501124111
-0.4777999999999998,2.816550139638187
-0.4775999999999998,2.816890778152261
-0.4773999999999998,2.816550139638187
-0.4771999999999998,2.816550139638187
-0.4769999999999999,2.816550139638187
-0.4767999999999999,2.816550139638187
-0.4765999999999999,2.816550139638187
-0.4763999999999999,2.816550139638187
-0.4762,2.817231416666337
-0.476,2.817231416666337
-0.4758,2.817231416666337
-0.4756,2.817572055180412
-0.4754,2.817572055180412
-0.4752000000000001,2.817572055180412
-0.4750000000000001,2.817231416666337
-0.4748000000000001,2.816890778152262
-0.4746000000000001,2.817231416666337
-0.4744000000000002,2.817231416666337
-0.4742000000000002,2.817231416666337
-0.4740000000000002,2.817231416666337
-0.4738000000000002,2.817231416666337
-0.4735999999999998,2.817572055180412
-0.4733999999999998,2.817231416666337
-0.4731999999999998,2.817572055180412
-0.4729999999999999,2.817231416666337
-0.4727999999999999,2.817231416666337
-0.4725999999999999,2.817231416666337
-0.4723999999999999,2.817231416666337
-0.4722,2.817231416666337
-0.472,2.817231416666337
-0.4718,2.817231416666337
-0.4716,2.817231416666337
-0.4714,2.817231416666337
-0.4712000000000001,2.817231416666337
-0.4710000000000001,2.817231416666337
-0.4708000000000001,2.817231416666337
-0.4706000000000001,2.817231416666337
-0.4704000000000002,2.816890778152262
-0.4702000000000002,2.817231416666337
-0.4700000000000002,2.817572055180412
-0.4698000000000002,2.817231416666337
-0.4695999999999998,2.817231416666337
-0.4693999999999998,2.817572055180412
-0.4691999999999998,2.817572055180412
-0.4689999999999999,2.817231416666337
-0.4687999999999999,2.817231416666337
-0.4685999999999999,2.817231416666337
-0.4683999999999999,2.817231416666337
-0.4681999999999999,2.816890778152262
-0.468,2.817231416666337
-0.4678,2.817231416666337
-0.4676,2.817231416666337
-0.4674,2.817572055180412
-0.4672000000000001,2.817231416666337
-0.4670000000000001,2.817231416666337
-0.4668000000000001,2.817231416666337
-0.4666000000000001,2.816890778152262
-0.4664000000000001,2.817572055180412
-0.4662000000000002,2.817912693694488
-0.4660000000000002,2.817912693694488
-0.4658000000000002,2.817912693694488
-0.4655999999999998,2.817912693694488
-0.4653999999999998,2.817912693694488
-0.4651999999999998,2.817912693694488
-0.4649999999999999,2.817572055180412
-0.4647999999999999,2.817572055180412
-0.4645999999999999,2.817572055180412
-0.4643999999999999,2.817572055180412
-0.4641999999999999,2.817572055180412
-0.464,2.817572055180412
-0.4638,2.817572055180412
-0.4636,2.817572055180412
-0.4634,2.817231416666337
-0.4632000000000001,2.817231416666337
-0.4630000000000001,2.816890778152262
-0.4628000000000001,2.817231416666337
-0.4626000000000001,2.816890778152262
-0.4624000000000001,2.816890778152262
-0.4622000000000002,2.816550139638187
-0.4620000000000002,2.816550139638187
-0.4618000000000002,2.816550139638187
-0.4615999999999998,2.817231416666337
-0.4613999999999998,2.816890778152261
-0.4611999999999998,2.816550139638187
-0.4609999999999999,2.816209501124111
-0.4607999999999999,2.816209501124111
-0.4605999999999999,2.815868862610036
-0.4603999999999999,2.815868862610036
-0.4601999999999999,2.815868862610036
-0.46,2.815868862610036
-0.4598,2.815868862610036
-0.4596,2.815868862610036
-0.4594,2.815868862610036
-0.4592000000000001,2.815868862610036
-0.4590000000000001,2.815868862610036
-0.4588000000000001,2.815868862610036
-0.4586000000000001,2.81552822409596
-0.4584000000000001,2.815187585581885
-0.4582000000000002,2.815187585581885
-0.4580000000000002,2.81552822409596
-0.4578000000000002,2.815868862610035
-0.4575999999999998,2.81552822409596
-0.4573999999999998,2.81552822409596
-0.4571999999999998,2.81552822409596
-0.4569999999999999,2.81552822409596
-0.4567999999999999,2.815187585581885
-0.4565999999999999,2.815187585581885
-0.4563999999999999,2.81552822409596
-0.4561999999999999,2.81552822409596
-0.456,2.815868862610036
-0.4558,2.81552822409596
-0.4556,2.815868862610036
-0.4554,2.815868862610036
-0.4552,2.815868862610036
-0.4550000000000001,2.815868862610036
-0.4548000000000001,2.815187585581885
-0.4546000000000001,2.815187585581885
-0.4544000000000001,2.815187585581885
-0.4542000000000002,2.81484694706781
-0.4540000000000002,2.815187585581885
-0.4538000000000002,2.815187585581885
-0.4535999999999998,2.815187585581885
-0.4533999999999998,2.815187585581885
-0.4531999999999998,2.815187585581885
-0.4529999999999998,2.81484694706781
-0.4527999999999999,2.81484694706781
-0.4525999999999999,2.814506308553735
-0.4523999999999999,2.81484694706781
-0.4521999999999999,2.814506308553735
-0.452,2.814506308553735
-0.4518,2.814506308553735
-0.4516,2.814506308553735
-0.4514,2.81484694706781
-0.4512,2.814506308553735
-0.4510000000000001,2.814165670039659
-0.4508000000000001,2.814165670039659
-0.4506000000000001,2.814165670039659
-0.4504000000000001,2.813825031525584
-0.4502000000000002,2.814165670039659
-0.4500000000000002,2.814165670039659
-0.4498000000000002,2.814165670039659
-0.4496000000000002,2.814165670039659
-0.4493999999999998,2.813825031525584
-0.4491999999999998,2.814165670039659
-0.4489999999999998,2.814165670039659
-0.4487999999999999,2.814165670039659
-0.4485999999999999,2.813825031525584
-0.4483999999999999,2.813825031525584
-0.4481999999999999,2.813825031525584
-0.448,2.813484393011509
-0.4478,2.813484393011509
-0.4476,2.813825031525584
-0.4474,2.813825031525584
-0.4472,2.814165670039659
-0.4470000000000001,2.813825031525584
-0.4468000000000001,2.813484393011509
-0.4466000000000001,2.813825031525584
-0.4464000000000001,2.814506308553735
-0.4462000000000002,2.814165670039659
-0.4460000000000002,2.814165670039659
-0.4458000000000002,2.814165670039659
-0.4456000000000002,2.814165670039659
-0.4453999999999998,2.814165670039659
-0.4451999999999998,2.813825031525584
-0.4449999999999998,2.813825031525584
-0.4447999999999999,2.813484393011509
-0.4445999999999999,2.813484393011509
-0.4443999999999999,2.813484393011509
-0.4441999999999999,2.813484393011509
-0.444,2.813484393011509
-0.4438,2.813143754497434
-0.4436,2.813143754497434
-0.4434,2.812803115983358
-0.4432,2.813143754497434
-0.4430000000000001,2.813143754497434
-0.4428000000000001,2.813143754497434
-0.4426000000000001,2.812803115983358
-0.4424000000000001,2.812803115983358
-0.4422000000000001,2.812462477469283
-0.4420000000000002,2.812462477469283
-0.4418000000000002,2.812462477469283
-0.4416000000000002,2.812462477469283
-0.4413999999999998,2.812803115983358
-0.4411999999999998,2.812462477469283
-0.4409999999999998,2.812462477469283
-0.4407999999999999,2.812462477469283
-0.4405999999999999,2.811781200441132
-0.4403999999999999,2.811781200441132
-0.4401999999999999,2.811781200441132
-0.4399999999999999,2.811781200441132
-0.4398,2.811781200441132
-0.4396,2.811781200441132
